CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus
53697,1,1,Computer,1,35,Debit Card,Male,4,5,Laptop & Accessory,5,Single
53698,1,1,Computer,1,21,UPI,Female,3,4,Fashion,2,Single
53699,0,28,Mobile Phone,1,7,Credit Card,Female,3,4,Grocery,2,Single
53700,0,31,Mobile Phone,1,7,Credit Card,Female,4,4,Others,5,Divorced
53701,0,29,Mobile Phone,1,7,Credit Card,Male,3,2,Grocery,2,Married
53702,0,10,Mobile Phone,3,10,E wallet,Female,3,4,Laptop & Accessory,4,Single
53703,1,1,Computer,3,7,Debit Card,Female,3,6,Mobile Phone,3,Single
53704,0,4,Mobile Phone,3,14,E wallet,Female,4,4,Laptop & Accessory,5,Married
53705,0,5,Mobile Phone,1,15,Debit Card,Female,4,4,Grocery,4,Single
53706,0,8,Computer,1,7,UPI,Male,4,4,Mobile Phone,5,Married
53707,1,1,Phone,1,15,Debit Card,Female,3,5,Mobile Phone,4,Single
53708,0,1,Phone,1,18,Debit Card,Male,4,4,Mobile Phone,5,Divorced
53709,0,10,Mobile Phone,1,11,Debit Card,Male,3,5,Laptop & Accessory,2,Single
53710,0,10,Mobile Phone,3,23,E wallet,Female,4,5,Laptop & Accessory,5,Divorced
53711,0,21,Mobile Phone,1,7,COD,Male,4,4,Mobile Phone,2,Divorced
53712,1,1,Mobile Phone,3,16,Debit Card,Male,4,5,Mobile Phone,5,Divorced
53713,0,11,Computer,1,12,COD,Male,3,2,Mobile Phone,3,Single
53714,0,30,Phone,1,7,Debit Card,Female,3,4,Mobile Phone,5,Divorced
53715,0,21,Mobile Phone,1,9,Credit Card,Female,3,4,Grocery,3,Divorced
53716,0,1,Mobile Phone,3,11,Credit Card,Female,3,4,Laptop & Accessory,3,Divorced
53717,0,6,Mobile Phone,3,14,E wallet,Male,4,4,Laptop & Accessory,2,Divorced
53718,0,8,Mobile Phone,1,7,Debit Card,Female,3,5,Mobile Phone,4,Divorced
53719,0,15,Phone,1,12,Credit Card,Male,3,2,Mobile Phone,3,Divorced
53720,0,14,Computer,1,16,UPI,Male,3,4,Laptop & Accessory,3,Married
53721,0,5,Mobile Phone,3,15,Debit Card,Male,3,4,Fashion,2,Married
53722,1,10,Mobile Phone,3,16,E wallet,Male,3,4,Fashion,1,Married
53723,1,3,Computer,1,9,Debit Card,Female,3,5,Mobile Phone,5,Single
53724,1,1,Computer,1,7,Debit Card,Female,4,2,Fashion,4,Single
53725,0,19,Mobile Phone,1,27,Credit Card,Male,4,6,Fashion,5,Married
53726,0,5,Phone,2,15,Credit Card,Female,4,2,Mobile Phone,4,Single
53727,1,1,Computer,1,9,Debit Card,Male,4,4,Mobile Phone,1,Divorced
53728,0,19,Mobile Phone,1,36,Cash on Delivery,Male,3,4,Fashion,1,Divorced
53729,0,22,Mobile Phone,3,14,E wallet,Male,4,4,Laptop & Accessory,5,Married
53730,1,1,Mobile Phone,2,16,COD,Female,3,4,Mobile Phone,3,Divorced
53731,0,14,Computer,1,15,Credit Card,Male,3,5,Fashion,4,Married
53732,0,2,Mobile Phone,3,12,Credit Card,Male,3,4,Laptop & Accessory,5,Single
53733,0,18,Computer,1,12,Debit Card,Male,3,5,Mobile Phone,3,Single
53734,0,27,Mobile Phone,1,9,Credit Card,Male,3,2,Grocery,4,Single
53735,0,23,Mobile Phone,1,12,COD,Male,4,4,Laptop & Accessory,3,Divorced
53736,0,14,Phone,1,9,Credit Card,Male,4,4,Mobile Phone,3,Married
53737,0,18,Mobile Phone,1,27,Debit Card,Male,3,4,Mobile Phone,4,Single
53738,0,7,Computer,3,14,Credit Card,Male,3,4,Laptop & Accessory,5,Divorced
53739,0,8,Mobile Phone,3,10,UPI,Male,3,6,Laptop & Accessory,5,Single
53740,0,4,Mobile Phone,3,23,Debit Card,Male,4,4,Laptop & Accessory,3,Divorced
53741,0,16,Computer,1,16,Credit Card,Female,4,4,Mobile Phone,1,Single
53742,0,18,Computer,3,7,E wallet,Female,4,4,Laptop & Accessory,3,Divorced
53743,0,4,Computer,1,14,COD,Male,4,4,Mobile Phone,3,Married
53744,0,51,Mobile Phone,1,7,Debit Card,Male,4,2,Laptop & Accessory,3,Divorced
53745,0,23,Mobile Phone,1,14,Debit Card,Male,3,4,Fashion,4,Married
53746,0,8,Computer,1,22,Credit Card,Male,4,4,Grocery,5,Married
53747,1,1,Computer,3,7,COD,Male,4,4,Mobile Phone,3,Divorced
53748,1,1,Computer,3,20,COD,Female,3,4,Laptop & Accessory,4,Single
53749,1,1,Mobile Phone,3,31,Credit Card,Female,3,5,Laptop & Accessory,4,Single
53750,0,9,Phone,3,14,Debit Card,Male,4,4,Mobile Phone,3,Divorced
53751,1,1,Computer,1,16,Credit Card,Male,3,4,Mobile Phone,5,Single
53752,0,1,Computer,3,20,Debit Card,Female,4,4,Mobile Phone,4,Divorced
53753,0,18,Computer,1,9,Credit Card,Male,3,4,Fashion,3,Single
53754,0,3,Mobile Phone,3,26,Debit Card,Male,4,5,Laptop & Accessory,3,Married
53755,0,4,Phone,2,7,Debit Card,Male,3,4,Mobile Phone,3,Married
53756,0,29,Mobile Phone,1,11,Debit Card,Male,2,4,Laptop & Accessory,3,Divorced
53757,0,7,Mobile Phone,1,11,Credit Card,Female,3,5,Mobile Phone,4,Divorced
53758,0,21,Mobile Phone,3,21,Credit Card,Female,4,4,Laptop & Accessory,3,Divorced
53759,1,1,Computer,1,9,Credit Card,Male,3,5,Mobile Phone,5,Single
53760,0,2,Phone,1,7,Debit Card,Male,4,5,Mobile Phone,3,Married
53761,0,2,Computer,3,14,Debit Card,Male,3,4,Laptop & Accessory,5,Single
53762,0,23,Mobile Phone,1,10,Credit Card,Female,3,5,Laptop & Accessory,5,Divorced
53763,0,3,Computer,1,9,Debit Card,Female,4,4,Mobile Phone,4,Divorced
53764,0,2,Mobile Phone,1,36,Debit Card,Male,4,6,Laptop & Accessory,4,Divorced
53765,0,7,Mobile Phone,1,15,Debit Card,Male,4,4,Laptop & Accessory,3,Single
53766,0,6,Mobile Phone,1,17,Credit Card,Male,1,4,Fashion,1,Single
53767,0,28,Computer,1,18,Credit Card,Female,3,4,Grocery,1,Married
53768,1,1,Phone,1,7,COD,Male,4,5,Mobile Phone,5,Single
53769,0,18,Mobile Phone,1,35,Debit Card,Male,3,4,Grocery,5,Divorced
53770,0,13,Mobile Phone,1,13,Debit Card,Female,3,4,Fashion,4,Single
53771,0,20,Mobile Phone,3,10,Debit Card,Female,3,4,Grocery,4,Divorced
53772,0,9,Mobile Phone,1,23,Debit Card,Female,4,5,Fashion,4,Single
53773,0,1,Phone,1,27,Debit Card,Male,4,4,Laptop & Accessory,3,Single
53774,1,4,Phone,1,16,Debit Card,Male,3,4,Mobile Phone,5,Single
53775,0,8,Mobile Phone,3,7,Cash on Delivery,Male,4,5,Fashion,3,Divorced
53776,1,1,Computer,1,10,Debit Card,Female,3,4,Mobile Phone,3,Single
53777,0,24,Computer,1,29,Credit Card,Male,3,6,Grocery,1,Single
53778,0,8,Phone,3,14,COD,Male,3,4,Mobile Phone,3,Married
53779,0,16,Mobile Phone,1,9,Credit Card,Male,4,5,Mobile Phone,4,Married
53780,0,11,Mobile Phone,1,20,Credit Card,Male,3,4,Laptop & Accessory,1,Married
53781,0,3,Mobile Phone,1,15,UPI,Female,3,6,Laptop & Accessory,5,Married
53782,0,7,Mobile Phone,1,32,Debit Card,Male,3,5,Laptop & Accessory,4,Single
53783,0,19,Phone,1,35,COD,Male,4,4,Mobile Phone,1,Married
53784,0,16,Computer,1,9,Debit Card,Male,3,4,Fashion,1,Married
53785,0,14,Mobile Phone,3,16,Credit Card,Male,3,4,Laptop & Accessory,5,Married
53786,0,7,Mobile Phone,1,35,Debit Card,Male,4,4,Laptop & Accessory,3,Married
53787,0,14,Mobile Phone,2,13,Credit Card,Male,3,4,Grocery,1,Single
53788,0,1,Phone,1,28,COD,Male,3,5,Mobile Phone,5,Married
53789,0,14,Computer,1,15,Debit Card,Male,4,4,Laptop & Accessory,1,Married
53790,0,19,Mobile Phone,1,7,Cash on Delivery,Male,4,4,Fashion,4,Married
53791,0,9,Phone,3,7,Debit Card,Female,4,5,Mobile Phone,3,Married
53792,0,6,Mobile Phone,1,12,Debit Card,Female,4,5,Laptop & Accessory,4,Married
53793,0,10,Mobile Phone,3,9,Debit Card,Male,4,4,Mobile Phone,1,Single
53794,0,22,Mobile Phone,3,23,Debit Card,Female,4,4,Laptop & Accessory,3,Married
53795,0,3,Mobile Phone,1,16,Debit Card,Male,4,2,Mobile Phone,3,Married
53796,0,7,Mobile Phone,3,15,Debit Card,Male,3,4,Laptop & Accessory,5,Married
53797,1,1,Mobile Phone,3,7,Debit Card,Male,4,5,Laptop & Accessory,5,Married
53798,0,12,Computer,2,17,UPI,Male,4,4,Laptop & Accessory,3,Married
53799,0,9,Phone,1,7,Credit Card,Male,4,5,Mobile Phone,5,Single
53800,0,4,Mobile Phone,3,36,Cash on Delivery,Male,3,4,Fashion,4,Married
53801,1,1,Phone,1,9,Debit Card,Female,4,4,Mobile Phone,5,Married
53802,1,17,Mobile Phone,1,9,Cash on Delivery,Female,4,5,Fashion,1,Married
53803,1,2,Mobile Phone,1,9,Credit Card,Male,3,4,Laptop & Accessory,4,Married
53804,0,6,Computer,1,7,COD,Male,4,4,Laptop & Accessory,5,Married
53805,0,22,Phone,1,22,UPI,Female,4,4,Mobile Phone,5,Married
53806,0,8,Mobile Phone,1,14,Credit Card,Male,3,4,Mobile Phone,1,Single
53807,0,29,Mobile Phone,3,33,E wallet,Male,3,5,Others,1,Married
53808,0,8,Mobile Phone,1,7,Debit Card,Male,3,4,Laptop & Accessory,1,Married
53809,0,1,Phone,1,10,Debit Card,Female,3,4,Mobile Phone,1,Married
53810,0,12,Mobile Phone,3,21,Debit Card,Male,4,4,Laptop & Accessory,4,Married
53811,0,12,Mobile Phone,3,23,Debit Card,Female,3,4,Laptop & Accessory,4,Single
53812,0,10,Mobile Phone,3,7,Debit Card,Female,4,4,Laptop & Accessory,3,Single
53813,0,3,Mobile Phone,1,10,Credit Card,Male,3,4,Mobile Phone,5,Single
53814,0,9,Mobile Phone,1,17,Credit Card,Female,3,4,Laptop & Accessory,3,Single
53815,0,13,Mobile Phone,3,13,Credit Card,Male,3,2,Fashion,3,Married
53816,0,3,Computer,1,9,Debit Card,Male,3,4,Laptop & Accessory,1,Married
53817,0,24,Mobile Phone,3,6,E wallet,Male,3,4,Others,3,Married
53818,0,1,Phone,1,17,COD,Male,3,2,Mobile Phone,3,Married
53819,0,10,Computer,1,13,Debit Card,Male,4,2,Laptop & Accessory,5,Married
53820,0,16,Mobile Phone,1,16,UPI,Male,4,5,Others,1,Single
53821,0,9,Mobile Phone,1,35,Debit Card,Male,3,2,Laptop & Accessory,3,Married
53822,0,8,Computer,1,17,COD,Male,4,5,Laptop & Accessory,3,Married
53823,0,14,Mobile Phone,3,21,Debit Card,Female,3,4,Laptop & Accessory,5,Married
53824,0,17,Mobile Phone,1,34,COD,Male,3,2,Mobile Phone,4,Married
53825,0,9,Mobile Phone,1,14,Debit Card,Male,4,5,Mobile Phone,1,Married
53826,0,20,Mobile Phone,3,7,Debit Card,Male,3,2,Grocery,5,Single
53827,1,1,Phone,1,31,Credit Card,Male,3,4,Mobile Phone,4,Married
53828,0,1,Computer,1,33,UPI,Female,3,5,Mobile Phone,3,Married
53829,0,24,Computer,1,27,Credit Card,Male,3,4,Grocery,3,Married
53830,0,6,Mobile Phone,1,12,UPI,Female,3,2,Mobile Phone,1,Married
53831,0,18,Mobile Phone,1,14,Credit Card,Female,3,4,Others,1,Married
53832,0,4,Phone,1,14,Credit Card,Male,3,5,Mobile Phone,4,Married
53833,0,19,Mobile Phone,1,12,Credit Card,Female,3,6,Laptop & Accessory,5,Single
53834,0,19,Computer,3,33,E wallet,Male,3,5,Laptop & Accessory,5,Married
53835,0,5,Computer,3,9,UPI,Male,3,4,Laptop & Accessory,5,Single
53836,0,10,Mobile Phone,1,19,Debit Card,Female,4,4,Laptop & Accessory,3,Married
53837,0,8,Computer,1,17,Debit Card,Male,3,2,Laptop & Accessory,1,Married
53838,0,23,Mobile Phone,1,32,Debit Card,Female,3,4,Mobile Phone,5,Married
53839,0,13,Mobile Phone,1,17,Credit Card,Male,4,4,Laptop & Accessory,5,Married
53840,0,1,Mobile Phone,1,26,UPI,Male,4,5,Mobile Phone,5,Married
53841,0,9,Mobile Phone,1,25,Debit Card,Male,3,2,Laptop & Accessory,5,Married
53842,0,2,Mobile Phone,1,34,Credit Card,Female,3,6,Laptop & Accessory,5,Married
53843,0,1,Mobile Phone,1,12,Credit Card,Male,4,4,Mobile Phone,1,Single
53844,1,1,Computer,3,10,Credit Card,Female,4,4,Mobile Phone,1,Single
53845,0,21,Mobile Phone,2,33,Debit Card,Female,4,4,Others,3,Married
53846,0,13,Mobile Phone,1,10,Credit Card,Male,4,5,Laptop & Accessory,3,Married
53847,0,14,Mobile Phone,1,22,Debit Card,Female,4,5,Fashion,3,Married
53848,0,9,Computer,1,15,Debit Card,Female,3,4,Laptop & Accessory,3,Married
53849,0,11,Mobile Phone,1,26,Debit Card,Male,3,4,Laptop & Accessory,3,Married
53850,0,13,Computer,1,11,Credit Card,Female,3,4,Laptop & Accessory,3,Single
53851,0,19,Mobile Phone,1,9,UPI,Female,3,5,Laptop & Accessory,1,Married
53852,0,12,Mobile Phone,1,9,Credit Card,Female,3,5,Fashion,3,Married
53853,1,1,Mobile Phone,3,17,Credit Card,Male,3,5,Fashion,5,Married
53854,0,11,Mobile Phone,1,17,Credit Card,Female,4,4,Mobile Phone,4,Married
53855,0,14,Mobile Phone,1,23,Debit Card,Female,3,4,Fashion,1,Single
53856,0,18,Computer,2,7,UPI,Male,3,4,Laptop & Accessory,1,Married
53857,0,22,Computer,1,11,Credit Card,Male,3,5,Grocery,1,Married
53858,1,1,Mobile Phone,3,22,Credit Card,Male,3,6,Laptop & Accessory,1,Married
53859,0,1,Computer,1,9,COD,Female,3,4,Mobile Phone,1,Single
53860,0,1,Mobile Phone,1,15,Credit Card,Female,3,2,Mobile Phone,3,Married
53861,0,1,Computer,1,9,Credit Card,Male,3,4,Mobile Phone,1,Single
53862,1,4,Phone,1,14,Debit Card,Male,4,4,Mobile Phone,5,Single
53863,0,3,Mobile Phone,3,17,Credit Card,Male,3,5,Laptop & Accessory,3,Single
53864,0,10,Mobile Phone,1,12,Debit Card,Female,3,4,Fashion,5,Married
53865,0,1,Computer,1,9,Debit Card,Male,4,2,Laptop & Accessory,3,Married
53866,0,13,Mobile Phone,1,19,Credit Card,Male,4,4,Laptop & Accessory,4,Married
53867,0,23,Mobile Phone,1,29,UPI,Female,4,4,Grocery,4,Married
53868,0,24,Mobile Phone,1,24,Debit Card,Female,3,5,Fashion,5,Married
53869,0,1,Mobile Phone,3,9,Credit Card,Female,3,4,Mobile Phone,3,Single
53870,0,8,Mobile Phone,1,10,Debit Card,Female,4,4,Laptop & Accessory,4,Married
53871,0,10,Phone,1,14,Debit Card,Male,4,4,Mobile Phone,4,Single
53872,0,23,Mobile Phone,1,13,Debit Card,Female,3,5,Grocery,3,Married
53873,0,10,Computer,1,7,Credit Card,Female,3,5,Laptop & Accessory,3,Married
53874,0,10,Mobile Phone,1,10,Debit Card,Male,4,2,Laptop & Accessory,5,Married
53875,0,28,Mobile Phone,1,29,Credit Card,Female,4,4,Grocery,3,Married
53876,0,17,Mobile Phone,1,22,Debit Card,Male,4,5,Grocery,3,Married
53877,1,1,Computer,3,19,UPI,Male,3,4,Laptop & Accessory,1,Single
53878,0,12,Computer,1,7,Debit Card,Male,3,4,Laptop & Accessory,1,Married
53879,0,3,Mobile Phone,3,12,Credit Card,Male,3,5,Laptop & Accessory,4,Married
53880,0,7,Mobile Phone,3,9,Credit Card,Male,4,4,Laptop & Accessory,1,Married
53881,0,6,Mobile Phone,1,9,Credit Card,Male,3,4,Laptop & Accessory,4,Married
53882,0,5,Mobile Phone,3,12,Debit Card,Female,4,4,Laptop & Accessory,1,Married
53883,0,23,Mobile Phone,1,23,Credit Card,Female,4,4,Mobile Phone,5,Married
53884,0,12,Computer,1,9,Credit Card,Female,3,5,Mobile Phone,4,Single
53885,0,21,Mobile Phone,3,9,Debit Card,Female,3,2,Grocery,4,Married
53886,0,23,Mobile Phone,1,7,Debit Card,Male,3,4,Grocery,3,Single
53887,0,15,Mobile Phone,3,30,Debit Card,Male,4,4,Fashion,3,Single
53888,0,1,Mobile Phone,3,16,Debit Card,Male,3,4,Mobile Phone,5,Single
53889,0,7,Computer,3,23,Debit Card,Female,3,4,Laptop & Accessory,1,Married
53890,0,10,Mobile Phone,1,33,Debit Card,Male,4,4,Laptop & Accessory,3,Married
53891,0,18,Mobile Phone,2,7,Debit Card,Female,3,4,Mobile Phone,1,Married
53892,1,1,Mobile Phone,1,15,Credit Card,Male,4,5,Mobile Phone,3,Single
53893,0,12,Mobile Phone,1,11,Credit Card,Female,3,4,Mobile Phone,3,Married
53894,0,27,Mobile Phone,1,31,Credit Card,Male,3,2,Fashion,1,Married
53895,1,12,Computer,3,14,Credit Card,Female,4,4,Mobile Phone,3,Married
53896,1,1,Phone,1,9,Debit Card,Male,4,4,Mobile Phone,4,Single
53897,0,1,Computer,1,14,Credit Card,Male,4,4,Mobile Phone,1,Single
53898,0,29,Mobile Phone,1,29,COD,Male,4,5,Mobile Phone,4,Married
53899,0,8,Mobile Phone,1,12,Credit Card,Male,3,5,Laptop & Accessory,1,Married
53900,0,31,Mobile Phone,1,7,Credit Card,Male,4,6,Fashion,1,Married
53901,0,7,Phone,1,28,Credit Card,Male,4,2,Mobile Phone,4,Married
53902,0,11,Computer,3,7,Credit Card,Male,3,6,Laptop & Accessory,1,Married
53903,0,8,Mobile Phone,1,26,Debit Card,Female,3,5,Mobile Phone,1,Married
53904,1,1,Phone,3,14,Debit Card,Male,3,4,Mobile Phone,1,Married
53905,0,18,Mobile Phone,1,9,Debit Card,Female,4,2,Fashion,1,Married
53906,0,9,Computer,1,9,Credit Card,Male,4,5,Mobile Phone,1,Single
53907,0,17,Mobile Phone,3,9,Credit Card,Male,4,4,Laptop & Accessory,1,Married
53908,0,1,Mobile Phone,1,16,Credit Card,Male,4,2,Mobile Phone,3,Married
53909,0,15,Mobile Phone,3,13,E wallet,Male,3,4,Fashion,3,Single
53910,0,3,Mobile Phone,1,16,Credit Card,Female,3,4,Mobile Phone,3,Married
53911,0,10,Mobile Phone,3,9,Debit Card,Female,3,4,Laptop & Accessory,1,Single
53912,0,19,Computer,1,7,Debit Card,Male,4,5,Fashion,3,Married
53913,1,1,Phone,2,29,UPI,Male,3,6,Mobile Phone,3,Married
53914,1,11,Computer,3,16,Debit Card,Male,3,6,Grocery,3,Married
53915,0,1,Phone,1,24,Credit Card,Male,4,6,Mobile Phone,3,Married
53916,0,19,Mobile Phone,1,35,Cash on Delivery,Female,3,5,Grocery,4,Single
53917,0,6,Computer,1,17,Debit Card,Male,3,4,Mobile Phone,3,Married
53918,0,5,Mobile Phone,1,9,Debit Card,Male,4,4,Mobile Phone,3,Married
53919,0,15,Computer,2,11,UPI,Male,3,6,Laptop & Accessory,4,Married
53920,0,14,Mobile Phone,1,15,Debit Card,Female,4,4,Laptop & Accessory,5,Married
53921,0,1,Mobile Phone,1,36,Credit Card,Male,4,4,Mobile Phone,5,Married
53922,0,20,Mobile Phone,1,20,Debit Card,Male,3,4,Laptop & Accessory,4,Single
53923,0,9,Mobile Phone,1,34,Debit Card,Male,3,4,Laptop & Accessory,3,Married
53924,0,4,Mobile Phone,1,23,Debit Card,Male,3,4,Mobile Phone,1,Married
53925,0,21,Computer,3,9,E wallet,Male,3,4,Laptop & Accessory,4,Married
53926,0,20,Mobile Phone,3,9,Debit Card,Male,4,4,Fashion,1,Married
53927,1,1,Mobile Phone,3,20,E wallet,Male,4,5,Laptop & Accessory,5,Married
53928,1,1,Mobile Phone,3,7,Debit Card,Male,3,6,Laptop & Accessory,4,Single
53929,0,1,Mobile Phone,1,11,Credit Card,Female,3,4,Mobile Phone,4,Single
53930,0,5,Computer,1,31,COD,Female,2,4,Laptop & Accessory,1,Single
53931,0,13,Computer,1,7,Debit Card,Male,4,4,Laptop & Accessory,1,Married
53932,0,6,Mobile Phone,3,26,Debit Card,Male,4,6,Fashion,3,Married
53933,0,14,Mobile Phone,3,14,Credit Card,Male,3,4,Others,4,Single
53934,0,19,Mobile Phone,2,11,Debit Card,Female,3,6,Fashion,3,Married
53935,0,4,Computer,1,9,COD,Female,4,5,Mobile Phone,5,Single
53936,0,1,Computer,2,17,Credit Card,Male,3,4,Mobile Phone,1,Married
53937,1,1,Computer,2,15,UPI,Female,4,5,Mobile Phone,1,Married
53938,0,5,Mobile Phone,3,12,Cash on Delivery,Male,3,4,Laptop & Accessory,3,Married
53939,0,1,Mobile Phone,1,15,Credit Card,Female,4,4,Mobile Phone,1,Single
53940,1,1,Mobile Phone,3,16,E wallet,Female,3,6,Mobile Phone,4,Single
53941,0,3,Computer,1,7,Debit Card,Male,4,2,Laptop & Accessory,3,Single
53942,0,4,Mobile Phone,3,22,E wallet,Male,4,5,Fashion,5,Married
53943,0,8,Mobile Phone,1,9,Credit Card,Male,4,2,Mobile Phone,1,Married
53944,0,7,Computer,3,9,E wallet,Female,4,4,Laptop & Accessory,4,Single
53945,0,23,Mobile Phone,3,18,E wallet,Female,4,4,Laptop & Accessory,1,Single
53946,1,1,Mobile Phone,3,23,Debit Card,Female,4,4,Fashion,5,Single
53947,0,12,Computer,1,9,Credit Card,Female,4,5,Mobile Phone,4,Married
53948,1,1,Mobile Phone,3,23,E wallet,Male,4,4,Fashion,3,Married
53949,0,3,Phone,1,11,COD,Female,4,5,Mobile Phone,5,Married
53950,0,1,Mobile Phone,1,23,Debit Card,Male,3,2,Laptop & Accessory,3,Married
53951,0,6,Computer,1,12,COD,Male,4,4,Mobile Phone,4,Single
53952,0,12,Mobile Phone,1,25,Credit Card,Male,3,6,Laptop & Accessory,1,Married
53953,1,7,Computer,1,24,COD,Male,3,5,Mobile Phone,3,Married
53954,0,16,Mobile Phone,1,19,Credit Card,Male,3,4,Mobile Phone,4,Married
53955,0,29,Mobile Phone,1,9,Credit Card,Male,3,5,Others,5,Married
53956,0,7,Computer,1,11,COD,Male,3,4,Laptop & Accessory,4,Married
53957,0,15,Phone,1,16,Debit Card,Male,4,4,Mobile Phone,5,Married
53958,0,8,Computer,3,17,Debit Card,Male,3,4,Laptop & Accessory,3,Married
53959,0,27,Computer,1,7,Credit Card,Female,3,5,Grocery,3,Married
53960,0,17,Mobile Phone,2,9,Debit Card,Male,4,4,Mobile Phone,1,Single
53961,0,8,Mobile Phone,3,10,Debit Card,Female,3,6,Laptop & Accessory,1,Single
53962,1,1,Mobile Phone,3,14,E wallet,Male,3,4,Mobile Phone,4,Single
53963,0,12,Mobile Phone,1,13,UPI,Female,3,5,Mobile Phone,3,Married
53964,1,1,Phone,1,15,Credit Card,Female,4,4,Mobile Phone,5,Married
53965,0,5,Mobile Phone,3,36,E wallet,Female,4,5,Laptop & Accessory,1,Married
53966,0,25,Mobile Phone,1,10,Cash on Delivery,Female,3,4,Fashion,3,Married
53967,0,11,Mobile Phone,3,16,E wallet,Male,3,5,Laptop & Accessory,4,Married
53968,0,20,Mobile Phone,1,9,Credit Card,Male,3,4,Others,1,Married
53969,0,10,Mobile Phone,1,17,Debit Card,Male,3,4,Fashion,5,Married
53970,1,8,Computer,1,7,Credit Card,Male,3,4,Mobile Phone,4,Married
53971,0,11,Mobile Phone,2,15,UPI,Male,3,4,Laptop & Accessory,4,Married
53972,1,1,Mobile Phone,3,34,Debit Card,Male,3,4,Laptop & Accessory,1,Single
53973,0,7,Mobile Phone,1,15,Debit Card,Male,3,2,Mobile Phone,5,Married
53974,0,2,Phone,1,7,Debit Card,Male,3,4,Mobile Phone,1,Married
53975,0,13,Mobile Phone,1,17,Credit Card,Male,4,4,Fashion,3,Single
53976,0,20,Computer,3,33,Debit Card,Male,4,5,Laptop & Accessory,4,Single
53977,0,14,Mobile Phone,1,9,Debit Card,Female,3,4,Mobile Phone,5,Married
53978,0,16,Mobile Phone,1,20,Credit Card,Male,4,2,Laptop & Accessory,5,Married
53979,0,9,Computer,1,9,Credit Card,Male,3,4,Laptop & Accessory,1,Married
53980,0,12,Computer,2,9,UPI,Male,4,4,Mobile Phone,4,Married
53981,1,1,Computer,1,16,Debit Card,Male,4,4,Laptop & Accessory,5,Married
53982,1,1,Mobile Phone,1,17,Credit Card,Male,3,4,Laptop & Accessory,5,Single
53983,0,13,Computer,3,27,Debit Card,Male,3,4,Laptop & Accessory,1,Married
53984,0,17,Computer,1,16,Debit Card,Male,3,4,Mobile Phone,3,Single
53985,0,15,Mobile Phone,1,12,Debit Card,Male,3,2,Laptop & Accessory,4,Single
53986,0,15,Mobile Phone,3,11,E wallet,Female,3,4,Fashion,3,Married
53987,0,4,Mobile Phone,1,17,Credit Card,Female,4,4,Fashion,3,Single
53988,1,1,Phone,2,27,Credit Card,Female,4,4,Mobile Phone,4,Married
53989,1,10,Mobile Phone,1,28,Credit Card,Female,4,4,Laptop & Accessory,4,Married
53990,0,14,Mobile Phone,1,7,Debit Card,Female,3,4,Laptop & Accessory,1,Married
53991,0,8,Mobile Phone,3,15,Cash on Delivery,Male,4,2,Laptop & Accessory,3,Married
53992,0,31,Computer,3,9,Credit Card,Male,3,4,Grocery,4,Married
53993,0,9,Mobile Phone,1,30,Credit Card,Male,4,6,Mobile Phone,3,Married
53994,0,21,Mobile Phone,1,11,Debit Card,Female,4,5,Fashion,4,Married
53995,0,14,Mobile Phone,1,19,Debit Card,Female,3,4,Laptop & Accessory,5,Married
53996,0,28,Mobile Phone,1,14,Credit Card,Female,4,4,Laptop & Accessory,1,Married
53997,0,5,Computer,3,14,E wallet,Female,4,4,Fashion,5,Married
53998,0,2,Mobile Phone,1,7,Credit Card,Female,4,4,Mobile Phone,5,Married
53999,0,12,Mobile Phone,3,9,E wallet,Female,4,6,Laptop & Accessory,1,Married
54000,0,1,Mobile Phone,3,17,Credit Card,Male,3,4,Laptop & Accessory,1,Single
54001,0,31,Computer,1,22,Debit Card,Male,3,4,Grocery,3,Married
54002,0,1,Computer,1,21,Credit Card,Female,3,4,Mobile Phone,3,Single
54003,1,1,Mobile Phone,2,25,UPI,Male,3,2,Mobile Phone,5,Married
54004,1,1,Phone,2,20,UPI,Male,3,5,Mobile Phone,5,Married
54005,0,19,Computer,3,9,Debit Card,Female,4,4,Laptop & Accessory,3,Married
54006,0,10,Mobile Phone,1,9,UPI,Female,4,4,Laptop & Accessory,4,Married
54007,0,17,Computer,3,9,Debit Card,Male,4,4,Laptop & Accessory,1,Married
54008,0,1,Computer,1,12,Debit Card,Female,3,4,Mobile Phone,1,Single
54009,0,3,Computer,1,27,Credit Card,Male,3,4,Mobile Phone,1,Married
54010,0,6,Computer,3,17,E wallet,Male,4,4,Laptop & Accessory,1,Single
54011,0,16,Computer,1,17,COD,Male,3,4,Mobile Phone,3,Married
