CustomerID,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount
54967,9,0,20,3,5,,229
54968,2,1,15,2,3,,212
54969,6,0,23,2,2,8,150
54970,2,0,18,1,2,8,202
54971,5,0,,5,5,10,300
54972,9,0,17,2,2,1,199
54973,10,0,12,2,,2,233
54974,9,0,12,11,,6,247
54975,3,0,,4,5,10,321
54976,3,1,12,2,3,3,146
54977,11,0,16,2,2,4,193
54978,4,0,21,1,2,10,203
54979,2,0,13,3,3,3,153
54980,2,0,18,1,2,5,157
54981,3,0,12,2,2,3,175
54982,8,0,18,2,,4,256
54983,4,0,12,2,2,3,165
54984,2,0,15,1,2,2,158
54985,6,0,20,2,2,1,168
54986,3,1,16,2,2,3,176
54987,3,0,14,4,6,1,153
54988,3,1,15,2,2,3,152
54989,3,0,13,2,2,1,144
54990,5,1,18,1,2,4,207
54991,5,1,12,2,2,1,173
54992,3,0,13,2,3,3,151
54993,9,0,14,2,2,4,182
54994,3,0,14,2,3,3,150
54995,3,0,21,1,2,4,182
54996,3,0,18,1,2,5,168
54997,3,0,14,2,4,11,198
54998,11,0,18,2,,14,260
54999,2,1,13,,14,15,263
55000,9,0,14,2,2,6,177
55001,8,0,13,2,2,8,148
55002,10,0,23,1,2,3,161
55003,3,1,12,2,2,1,150
55004,3,0,23,2,2,8,169
55005,3,0,19,1,2,5,191
55006,5,1,14,1,2,1,169
55007,4,0,19,3,7,,228
55008,2,0,21,1,5,10,178
55009,3,0,14,2,3,3,149
55010,10,0,14,1,2,4,178
55011,3,0,13,2,2,1,153
55012,6,0,14,5,5,3,324
55013,3,0,14,1,2,9,156
55014,3,0,26,1,2,1,151
55015,6,1,20,1,2,3,170
55016,3,0,14,1,4,12,190
55017,3,0,13,1,2,3,155
55018,3,1,12,2,2,3,154
55019,5,0,,4,5,8,311
55020,2,1,19,2,2,4,147
55021,2,1,12,1,2,1,154
55022,10,0,,7,16,10,295
55023,4,0,14,2,2,1,148
55024,3,0,14,2,2,5,161
55025,8,0,18,1,2,1,146
55026,10,0,20,2,2,4,166
55027,7,0,13,2,2,1,168
55028,4,0,,1,3,3,304
55029,3,0,13,2,4,4,157
55030,7,0,,2,2,4,316
55031,5,1,16,1,2,,215
55032,3,0,14,2,2,1,147
55033,3,0,13,1,2,2,170
55034,3,0,15,2,2,8,152
55035,3,0,14,5,9,10,160
55036,3,0,26,7,14,18,170
55037,3,0,18,3,3,3,152
55038,4,0,12,1,2,5,199
55039,9,0,17,2,2,4,188
55040,2,1,19,1,2,10,177
55041,3,0,21,3,3,3,159
55042,6,1,15,2,2,8,175
55043,4,1,22,8,8,,228
55044,2,0,14,1,5,11,153
55045,9,0,13,2,2,4,194
55046,2,0,15,2,2,2,175
55047,2,1,22,4,6,8,161
55048,5,1,18,1,,1,257
55049,6,1,12,4,5,,229
55050,3,1,15,6,7,9,147
55051,9,0,18,1,2,,230
55052,3,0,14,2,8,8,145
55053,3,1,26,1,2,1,144
55054,3,0,16,2,2,3,163
55055,5,0,,1,2,10,303
55056,3,1,13,2,2,2,193
55057,3,0,20,2,2,9,193
55058,7,0,18,1,2,6,177
55059,5,0,,2,2,8,322
55060,4,0,,1,2,1,312
55061,3,0,13,1,2,8,162
55062,7,0,12,1,2,1,151
55063,3,0,12,2,2,4,150
55064,3,1,12,2,2,1,191
55065,8,0,,2,2,1,308
55066,5,0,15,,2,8,286
55067,2,0,18,2,2,1,151
55068,9,0,,2,4,11,307
55069,2,1,15,1,2,9,209
55070,3,1,13,1,2,2,155
55071,3,0,23,2,2,2,137
55072,3,1,15,2,2,1,136
55073,3,1,21,3,3,3,154
55074,4,1,,2,2,12,313
55075,3,1,16,3,16,1,261
55076,3,0,21,2,3,3,151
55077,4,0,,2,2,9,313
55078,2,1,13,2,2,3,170
55079,6,1,25,7,12,11,323
55080,8,0,13,4,6,,230
55081,6,0,14,1,6,11,169
55082,2,1,12,2,2,3,147
55083,3,0,,3,15,14,317
55084,6,0,12,1,2,9,170
55085,2,1,15,2,3,3,160
55086,8,1,17,1,2,1,149
55087,5,0,15,11,16,,227
55088,11,1,12,5,6,13,179
55089,3,0,12,1,2,6,205
55090,3,1,13,1,3,3,164
55091,2,0,15,4,8,8,153
55092,9,1,19,1,2,8,172
55093,5,1,14,5,8,8,158
55094,4,0,12,2,2,3,146
55095,3,0,19,2,3,2,146
55096,3,0,16,1,2,9,187
55097,5,0,,1,2,1,306
55098,8,1,,11,16,3,296
55099,3,0,13,2,3,3,149
55100,3,0,19,1,2,2,174
55101,2,0,14,1,2,4,164
55102,2,0,13,6,7,8,171
55103,5,0,13,2,2,8,196
55104,8,0,13,3,6,8,159
55105,2,0,12,8,8,6,192
55106,6,1,,1,2,3,294
55107,4,1,13,2,2,,216
55108,11,1,20,8,8,,209
55109,3,1,24,2,,9,244
55110,2,0,12,2,2,8,170
55111,3,1,20,9,10,,224
55112,3,0,14,4,12,10,187
55113,3,1,12,3,3,3,148
55114,6,0,13,2,2,3,149
55115,2,1,,1,3,11,304
55116,6,0,,5,10,12,317
55117,8,0,,3,8,8,322
55118,11,0,17,2,2,1,160
55119,2,0,12,1,2,,210
55120,3,0,14,4,9,9,172
55121,2,0,18,1,2,8,166
55122,3,1,12,2,2,2,167
55123,3,1,12,,2,11,265
55124,5,0,16,1,2,8,194
55125,3,0,13,5,10,7,186
55126,5,0,12,1,2,3,162
55127,9,1,15,2,6,,225
55128,5,0,23,2,2,4,149
55129,4,0,17,6,7,14,171
55130,3,0,12,2,2,9,204
55131,10,0,15,1,2,1,150
55132,5,0,17,1,,4,256
55133,3,0,16,2,2,1,141
55134,2,0,13,1,2,1,179
55135,5,0,21,1,2,1,176
55136,8,1,18,,4,9,262
55137,6,1,13,14,,10,259
55138,3,0,21,2,2,1,145
55139,7,0,21,7,12,9,189
55140,6,0,14,6,8,8,179
55141,9,0,15,1,2,1,153
55142,2,1,19,1,4,3,171
55143,3,0,12,1,2,4,151
55144,3,0,12,5,5,12,192
55145,3,0,12,2,2,5,172
55146,3,1,16,6,7,8,187
55147,5,1,13,1,2,5,186
55148,4,0,12,4,4,,231
55149,5,1,15,3,4,4,180
55150,9,1,16,2,2,4,155
55151,8,0,14,2,2,,225
55152,2,1,14,2,2,3,166
55153,5,0,22,1,,6,234
55154,4,0,12,2,2,3,187
55155,4,1,12,2,,3,257
55156,3,1,15,1,2,9,166
55157,3,1,12,2,5,5,183
55158,3,1,14,5,8,8,149
55159,2,0,13,2,2,2,164
55160,2,0,,1,2,10,293
55161,11,0,14,2,2,5,155
55162,6,0,19,2,2,3,161
55163,4,0,12,3,3,,219
55164,6,0,12,1,2,3,157
55165,2,0,13,1,2,8,161
55166,3,0,14,1,2,10,205
55167,5,0,21,1,2,4,168
55168,2,1,13,5,8,8,201
55169,8,0,,7,13,8,298
55170,5,1,,2,2,6,322
55171,4,0,14,,2,1,272
55172,5,1,17,1,2,,218
55173,3,0,13,1,2,1,139
55174,9,0,15,2,2,3,173
55175,5,0,12,,2,1,289
55176,7,0,15,2,2,4,155
55177,3,0,13,1,2,1,138
55178,2,0,15,2,2,5,146
55179,3,0,17,1,2,9,183
55180,6,0,14,2,2,3,181
55181,9,0,13,2,2,3,159
55182,5,0,13,3,3,3,169
55183,2,0,15,1,2,4,160
55184,4,0,23,1,2,1,146
55185,5,0,,3,6,7,297
55186,3,1,13,2,2,4,167
55187,6,0,13,1,2,,217
55188,7,0,18,2,2,3,158
55189,4,1,13,1,2,4,146
55190,5,0,12,1,2,8,165
55191,3,0,19,3,,10,233
55192,6,0,12,5,5,,226
55193,4,1,24,1,2,1,161
55194,3,0,12,2,5,8,199
55195,4,1,19,2,,8,234
55196,11,0,19,2,2,3,146
55197,8,1,14,1,3,3,162
55198,6,1,19,2,2,,219
55199,6,0,12,1,3,3,180
55200,3,0,16,3,3,3,152
55201,4,0,12,,5,9,263
55202,2,0,19,1,2,,210
55203,5,0,15,1,2,4,157
55204,6,0,13,,9,9,291
55205,4,0,15,1,2,3,192
55206,4,0,15,2,2,3,148
55207,3,0,14,2,2,4,159
55208,2,0,15,2,2,4,169
55209,5,0,19,3,4,13,173
55210,10,0,16,2,3,3,178
55211,3,0,14,1,6,9,162
55212,9,0,13,1,2,1,173
55213,3,0,14,1,2,1,138
55214,2,0,25,2,3,9,174
55215,5,0,15,1,2,,230
55216,9,0,,3,7,10,295
55217,5,0,16,2,2,3,154
55218,7,0,12,2,2,1,183
55219,2,1,24,5,11,11,171
55220,3,0,14,1,2,1,149
55221,4,1,12,1,2,1,157
55222,3,0,14,1,2,1,145
55223,7,1,19,3,3,,227
55224,3,0,15,2,2,,211
55225,2,0,22,1,2,4,146
55226,2,1,17,2,2,3,165
55227,10,0,12,2,2,3,163
55228,5,1,18,2,2,3,171
55229,9,0,12,2,2,1,151
55230,3,0,15,1,2,1,141
55231,2,0,15,2,2,4,174
55232,6,0,26,1,2,3,173
55233,2,0,14,2,2,3,157
55234,3,0,15,1,2,8,190
55235,4,1,18,2,2,1,189
55236,4,0,26,1,,1,237
55237,5,0,21,,2,13,285
55238,8,0,14,2,2,8,149
55239,5,0,14,,15,18,288
55240,6,0,19,3,3,3,209
55241,10,0,13,,6,2,291
55242,3,0,20,4,4,,211
55243,2,0,15,2,2,3,148
55244,5,0,15,2,2,1,145
55245,3,1,15,8,9,7,196
55246,3,0,13,3,8,8,166
55247,3,1,14,,14,10,269
55248,2,1,26,4,6,8,148
55249,6,0,15,1,2,1,173
55250,3,0,18,3,4,8,168
55251,5,0,14,2,2,,222
55252,3,0,14,2,2,3,168
55253,6,0,21,2,2,4,146
55254,4,1,15,5,14,,226
55255,2,0,13,8,8,2,180
55256,3,1,13,5,6,8,177
55257,3,1,22,,8,8,289
55258,2,0,15,1,2,1,148
55259,5,1,19,2,3,3,166
55260,3,0,13,4,8,8,199
55261,2,0,24,3,5,3,149
55262,5,0,13,2,3,6,184
55263,5,1,22,2,2,3,151
55264,10,0,15,8,8,8,189
55265,8,0,19,1,2,1,150
55266,4,0,14,3,3,3,189
55267,3,0,12,2,7,,222
55268,5,0,12,1,2,3,186
55269,3,0,20,2,2,3,150
55270,5,0,13,2,2,,218
55271,3,1,13,2,2,1,146
55272,2,0,17,1,2,,227
55273,6,0,12,2,2,5,174
55274,6,0,15,1,2,3,166
55275,10,0,13,7,8,7,149
55276,3,0,14,1,2,1,155
55277,3,0,,1,3,14,321
55278,11,0,18,1,3,2,180
55279,3,0,22,2,2,1,146
55280,2,0,12,4,8,,224
55281,4,0,13,2,2,3,167
55282,8,0,14,2,2,1,193
55283,3,1,19,1,2,6,172
55284,5,1,17,1,2,5,186
55285,4,0,12,4,8,7,207
55286,3,0,20,2,2,,214
55287,6,1,,1,2,1,318
55288,4,0,17,1,3,3,146
55289,5,1,14,1,2,3,181
55290,10,0,,2,2,2,321
55291,3,0,18,7,7,9,159
55292,3,0,15,2,8,8,176
55293,3,0,16,1,2,3,171
55294,7,0,13,2,2,3,174
55295,3,0,19,2,2,2,152
55296,3,0,,1,2,13,301
55297,3,1,18,1,2,1,149
55298,3,1,15,2,2,4,153
55299,4,1,16,1,,14,237
55300,5,0,18,2,2,3,158
55301,2,1,,1,2,11,315
55302,3,0,13,2,2,2,146
55303,3,1,15,1,2,5,183
55304,3,0,16,4,5,6,169
55305,9,0,14,2,2,4,178
55306,11,1,13,1,2,2,172
55307,3,0,14,4,8,3,172
55308,3,0,15,2,2,5,157
55309,4,0,14,4,8,8,179
55310,3,0,12,1,2,8,166
55311,3,0,12,2,2,11,177
55312,2,0,22,2,2,1,174
55313,3,0,19,1,3,3,156
55314,3,1,13,2,2,1,141
55315,5,0,,2,2,1,322
55316,2,0,16,1,2,8,156
55317,3,0,14,7,15,,229
55318,3,0,13,1,3,10,166
55319,5,0,18,1,2,3,183
55320,2,0,14,4,4,9,175
55321,3,0,20,4,4,10,183
55322,5,1,20,1,2,3,203
55323,11,0,18,1,7,,228
55324,3,0,12,5,8,8,164
55325,8,1,16,4,4,4,204
55326,6,1,12,2,2,3,182
55327,4,0,26,,3,3,277
55328,8,1,15,1,3,3,179
55329,3,1,14,1,2,4,163
55330,9,0,18,1,2,3,160
55331,4,0,14,1,2,3,151
55332,5,1,15,1,2,4,147
55333,11,0,12,2,2,5,184
55334,6,0,13,2,2,3,205
55335,3,0,18,2,2,8,177
55336,6,0,22,2,2,1,178
55337,5,0,17,,2,3,289
55338,7,0,16,1,,12,258
55339,3,0,20,1,3,3,153
55340,3,0,13,2,8,10,179
55341,4,0,12,1,2,4,145
55342,4,1,20,,3,13,265
55343,2,0,16,1,2,3,169
55344,8,0,21,1,2,5,193
55345,5,0,,4,5,8,299
55346,3,0,,3,7,12,301
55347,5,1,25,6,7,8,171
55348,9,0,16,2,3,10,172
55349,3,1,14,1,2,10,167
55350,3,0,15,2,2,5,180
55351,2,0,14,2,2,7,180
55352,3,0,12,1,2,3,180
55353,6,1,17,1,3,3,151
55354,3,0,23,1,4,4,149
55355,8,0,15,,2,3,285
55356,6,0,15,,2,1,279
55357,5,1,17,1,2,3,196
55358,3,0,12,1,2,3,152
55359,3,1,26,1,2,3,179
55360,8,0,15,2,2,3,178
55361,6,1,19,3,3,3,157
55362,3,1,12,2,2,3,165
55363,9,0,20,1,2,1,158
55364,5,0,16,1,2,3,195
55365,4,1,12,2,8,8,152
55366,3,0,13,1,2,1,139
55367,3,0,21,1,6,8,151
55368,7,0,13,2,2,3,160
55369,3,0,15,1,5,14,165
55370,5,0,21,2,,1,234
55371,3,0,19,1,3,14,145
55372,3,0,15,2,2,,220
55373,3,0,13,2,9,8,154
55374,3,1,22,2,2,3,148
55375,3,1,20,2,7,8,204
55376,2,1,15,2,2,5,174
55377,3,1,18,4,9,9,203
55378,3,0,17,1,2,5,169
55379,3,0,13,4,9,,217
55380,11,0,18,1,2,3,155
55381,5,0,16,7,7,8,170
55382,5,0,24,5,,5,232
55383,3,0,12,1,2,1,141
55384,9,0,12,7,,11,254
55385,3,0,16,2,2,3,148
55386,3,0,,7,9,7,292
55387,8,0,14,1,2,4,159
55388,3,0,15,2,2,4,160
55389,8,0,20,1,2,3,189
55390,4,1,17,2,2,1,190
55391,3,0,14,2,2,3,164
55392,8,0,15,2,2,10,181
55393,4,0,17,2,2,8,194
55394,3,0,13,1,2,9,154
55395,9,0,12,1,2,1,175
55396,6,1,13,1,2,,229
55397,7,1,14,2,3,3,186
55398,8,0,16,1,2,1,192
55399,3,0,14,1,2,3,158
55400,4,0,21,1,2,5,177
55401,3,1,16,1,6,9,190
55402,5,0,14,1,2,,221
55403,3,0,15,13,13,9,323
55404,6,0,22,2,2,,223
55405,2,0,17,1,2,8,175
55406,2,0,15,1,3,2,146
55407,8,0,12,2,2,3,147
55408,3,0,20,2,2,3,208
55409,3,0,12,1,2,5,159
55410,3,0,14,3,3,3,153
55411,10,1,13,2,2,3,188
55412,4,0,12,2,2,8,196
55413,2,1,15,2,2,3,154
55414,10,0,16,2,2,8,176
55415,5,0,13,1,2,5,170
55416,4,1,21,2,2,,211
55417,6,0,15,1,2,6,150
55418,4,0,14,1,2,1,207
55419,3,0,14,1,2,1,146
55420,5,0,17,2,2,8,178
55421,4,0,15,2,2,8,152
55422,5,1,17,1,2,1,183
55423,11,1,17,2,2,1,149
55424,10,0,23,2,2,5,153
55425,10,0,,2,2,1,315
55426,7,0,16,1,2,8,156
55427,3,0,21,1,2,5,148
55428,3,1,15,2,2,8,165
55429,6,1,21,2,,3,255
55430,2,0,14,2,2,9,160
55431,7,0,13,3,3,3,185
55432,3,0,14,1,2,1,152
55433,3,0,12,2,2,5,162
55434,3,1,18,1,2,1,149
55435,3,0,15,1,6,8,180
55436,4,0,12,3,,3,256
55437,3,0,15,2,2,4,167
55438,9,1,,3,3,3,318
55439,9,1,14,3,6,8,208
55440,3,1,13,3,3,4,148
55441,4,0,14,4,5,8,166
55442,3,1,19,4,8,8,183
55443,8,0,20,4,8,7,156
55444,3,0,12,1,2,4,145
55445,9,0,22,3,,3,260
55446,10,0,16,2,3,3,205
55447,6,0,18,2,2,3,159
55448,7,0,19,2,2,1,180
55449,4,0,15,2,2,8,183
55450,7,0,14,3,4,9,151
55451,6,0,18,1,2,8,178
55452,3,0,16,1,2,9,167
55453,4,0,19,2,3,3,166
55454,6,0,14,2,2,3,149
55455,5,0,13,1,2,3,194
55456,2,1,14,6,14,,229
55457,11,0,15,1,2,,222
55458,2,1,12,1,2,5,146
55459,6,0,23,4,4,,214
55460,6,0,18,1,2,4,190
55461,3,0,22,3,5,9,193
55462,6,0,23,,15,15,288
55463,2,0,17,1,2,4,152
55464,10,1,13,6,15,,228
55465,4,0,13,2,8,8,169
55466,6,0,16,2,2,8,194
55467,4,0,15,3,3,,221
55468,3,0,26,2,2,3,161
55469,4,1,21,1,2,4,179
55470,3,0,14,2,2,3,172
55471,4,1,15,,3,3,283
55472,3,0,17,2,2,1,140
55473,2,0,18,2,2,1,155
55474,6,1,16,3,3,1,148
55475,6,0,23,4,6,8,177
55476,6,1,23,2,2,1,195
55477,3,0,21,8,8,8,182
55478,2,1,15,2,2,3,149
55479,3,0,14,2,4,11,163
55480,10,0,14,1,2,1,171
55481,5,0,23,4,4,4,154
55482,6,0,13,1,3,1,146
55483,5,0,15,1,5,,211
55484,3,0,16,2,3,3,152
55485,10,0,18,1,2,7,189
55486,6,0,14,2,2,1,165
55487,9,1,13,2,3,,224
55488,4,0,13,3,,9,257
55489,3,0,22,4,6,9,160
55490,3,0,12,2,2,1,153
55491,9,0,,7,7,15,319
55492,6,0,,4,13,10,322
55493,3,1,25,2,2,1,149
55494,7,0,22,2,2,8,198
55495,2,0,20,1,8,4,173
55496,10,0,15,1,3,3,164
55497,10,0,21,2,2,5,152
55498,3,0,20,2,2,1,154
55499,3,0,14,1,2,1,136
55500,3,1,24,2,2,1,150
55501,3,1,14,1,2,8,182
55502,3,0,12,1,2,3,167
55503,4,1,14,1,2,,222
55504,5,0,15,1,2,3,146
55505,7,1,23,1,2,5,168
55506,2,1,12,1,2,3,173
55507,2,0,14,1,4,9,184
55508,3,0,22,2,2,9,164
55509,4,0,,3,12,17,293
55510,3,1,14,1,2,1,154
55511,2,0,15,1,2,8,190
55512,5,0,,2,5,8,297
55513,4,0,16,2,3,3,175
55514,3,1,24,1,4,1,148
55515,3,0,17,1,2,1,151
55516,4,0,17,2,2,4,180
55517,7,0,22,1,2,5,169
55518,11,0,14,6,,8,258
55519,4,1,12,2,2,5,191
55520,5,1,13,1,2,2,206
55521,10,0,13,2,3,3,165
55522,2,0,19,3,8,8,150
55523,6,0,13,1,2,4,179
55524,3,0,15,1,2,10,180
55525,3,1,13,2,2,8,193
55526,3,0,18,1,2,1,136
55527,8,0,20,1,2,3,182
55528,3,0,12,1,2,3,147
55529,3,1,16,4,7,12,182
55530,5,1,12,1,3,,224
55531,10,0,19,1,2,8,180
55532,6,0,17,1,2,1,179
55533,3,0,26,1,8,10,177
55534,3,1,17,2,2,8,146
55535,6,1,,1,2,1,304
55536,5,1,15,1,2,4,149
55537,4,0,20,1,2,4,173
55538,5,0,,5,5,4,317
55539,5,1,13,2,2,1,176
55540,3,0,13,2,2,1,154
55541,2,0,17,2,2,5,181
55542,3,0,15,1,2,5,146
55543,3,1,14,3,3,4,156
55544,3,0,23,2,2,3,153
55545,3,0,22,3,3,,224
55546,3,0,19,1,2,,211
55547,2,0,14,8,8,7,154
55548,2,0,13,1,2,3,179
55549,7,0,19,1,2,3,192
55550,3,0,22,7,9,8,175
55551,7,0,13,2,2,4,149
55552,6,0,15,2,2,1,154
55553,3,1,12,2,2,10,177
55554,3,0,15,2,2,8,166
55555,10,0,25,2,2,,222
55556,3,1,12,1,2,9,181
55557,8,1,14,1,3,,229
55558,5,0,12,2,3,4,154
55559,3,0,21,1,3,9,185
55560,3,0,18,2,2,10,200
55561,2,1,12,1,2,3,155
55562,6,1,,2,2,5,321
55563,3,1,12,1,2,1,136
55564,2,0,13,5,,11,258
55565,3,0,13,4,4,8,168
55566,6,0,21,4,,9,235
55567,8,1,20,1,2,5,169
55568,3,0,13,2,2,3,171
55569,3,0,14,2,2,5,151
55570,3,0,12,8,10,5,188
55571,5,0,15,2,6,11,182
55572,6,0,15,1,2,3,147
55573,3,0,14,2,2,8,162
55574,8,1,20,1,2,3,165
55575,4,0,24,10,13,,211
55576,3,0,13,1,2,1,145
55577,2,0,16,2,6,9,169
55578,2,0,20,1,2,3,156
55579,4,0,12,3,8,8,178
55580,8,1,18,2,2,3,179
55581,5,0,23,1,2,1,153
55582,2,0,19,1,,13,245
55583,9,1,12,3,3,3,152
55584,2,0,13,2,2,3,159
55585,3,0,20,1,2,9,176
55586,2,1,14,7,9,2,174
55587,3,0,14,1,5,2,153
55588,10,0,20,2,2,1,149
55589,2,0,15,3,3,3,148
55590,9,0,14,1,2,8,166
55591,5,0,13,1,,12,257
55592,3,0,20,1,6,,229
55593,3,1,26,,7,9,262
55594,2,1,23,1,2,5,174
55595,4,0,16,2,2,1,160
55596,8,1,13,2,2,3,149
55597,3,1,12,2,2,3,149
55598,4,0,,2,2,4,319
55599,3,0,20,2,2,1,143
55600,2,0,20,1,4,5,201
55601,9,0,14,1,2,3,176
55602,3,0,22,1,2,10,188
55603,11,1,15,3,3,3,173
55604,7,0,,1,5,15,314
55605,10,0,12,7,10,9,148
55606,2,0,24,2,2,11,261
55607,3,0,22,2,2,8,192
55608,3,0,25,6,12,12,179
55609,4,0,12,2,2,,214
55610,3,0,15,1,2,3,149
55611,3,1,17,2,2,,213
55612,3,0,12,1,2,10,178
55613,9,0,13,2,2,2,192
55614,6,0,14,2,2,1,192
55615,10,0,16,1,2,2,174
55616,4,0,15,1,3,3,153
55617,3,1,15,1,2,3,182
55618,4,0,15,1,2,3,145
55619,3,0,13,2,2,2,155
55620,6,1,14,1,2,4,165
55621,3,0,15,1,2,5,163
55622,6,1,14,3,,1,234
55623,2,0,12,4,,7,245
55624,2,0,20,2,2,,224
55625,2,0,19,2,2,1,155
55626,6,0,18,1,2,4,151
55627,6,0,16,1,2,,225
55628,3,1,21,1,2,4,186
55629,4,0,15,2,2,9,179
55630,4,0,13,2,2,3,169
